T Wed Jan 22 08:45:03 CET 2014
1131773 -0.7459346 0.48355198 0.60695004 2.316531 8.863412 -3.4991457
1131793 -0.09168482 0.27252865 0.42243624 2.2751968 8.863745 -3.5253217
1131813 0.6612079 -0.2440176 -0.30008674 2.269295 8.863144 -3.530636
1131831 0.94769883 -0.47787476 -0.35588622 2.2509546 8.867158 -3.5322974
1131854 0.941823 0.073102 0.29737258 2.1993697 8.871635 -3.5534868
1131877 0.6551173 0.7401743 0.56570864 2.1221566 8.87494 -3.5919795
1131900 0.42634797 0.634326 0.5582535 2.0253146 8.88502 -3.6228316
1131919 0.23425102 0.21083069 0.011435986 1.949261 8.906289 -3.6123154
1131939 0.20361257 -0.03790474 -0.6796751 1.845824 8.944335 -3.5724273
1131951 0.7746469 0.29327393 -0.9645264 1.75363 8.977075 -3.5365727
1131971 1.4693753 0.3871832 -0.73849845 1.690971 8.998088 -3.513604
1131990 1.6303753 0.34388542 -0.348377 1.625739 9.022232 -3.4823458
1132011 0.9777055 0.19625854 -0.39076877 1.5314178 9.054936 -3.439954
1132031 -0.18495584 -0.0098667145 -0.4066465 1.3724799 9.107833 -3.3666153
1132050 -0.6498358 0.07841301 -0.079386234 1.2435979 9.153628 -3.2916498
1132070 -0.44071406 0.38339424 0.0605371 1.1302441 9.193413 -3.2208834
1132099 0.18191028 0.30954456 -0.019510746 1.0056138 9.228955 -3.159989
1132119 0.10196489 0.2627554 -0.08630991 0.894023 9.256591 -3.1123435
1132141 0.016467154 0.49861622 0.08011699 0.768831 9.28888 -3.048927
1132159 -0.3070239 0.8446474 0.06260109 0.5943281 9.325921 -2.9739504
1132178 -0.34477702 0.7805481 -0.32070613 0.4596987 9.351713 -2.9162545
1132197 -0.2335197 0.4650154 -0.22228312 0.32928777 9.379942 -2.842295
1132218 -0.42457652 0.39696407 -0.17545605 0.19473317 9.409686 -2.7550468
1132239 -0.35031566 0.29300213 -0.22595215 0.06301146 9.437034 -2.6662436
1132260 -0.20617637 0.18982697 -0.26554966 -0.100281455 9.463594 -2.5691853
1132281 -0.16460633 0.4612856 -0.4679811 -0.23761955 9.47944 -2.500829
1132300 -0.21065584 0.65321255 -0.85258365 -0.4214134 9.498202 -2.4035306
1132320 -0.009432435 0.67295647 -0.57474995 -0.56517595 9.516766 -2.2982922
1132339 0.31342506 0.5747032 -0.14868641 -0.6964973 9.538404 -2.1689007
1132360 0.44436586 0.49695015 0.07537937 -0.8274381 9.558697 -2.029048
1132380 0.37089843 0.26955986 0.27566934 -0.96466047 9.5753975 -1.8845729
1132395 0.072398305 -0.20406246 -0.038858414 -1.1450007 9.589334 -1.7041204
1132417 0.10879469 -0.45890045 -0.09074116 -1.2963188 9.595174 -1.5564696
1132437 -0.042788982 0.11709118 -0.12889302 -1.4511929 9.593791 -1.4225497
1132456 -0.07828593 0.489748 -0.33801663 -1.6072321 9.5850525 -1.3091941
1132480 0.18873692 0.46621418 -0.44758892 -1.7976404 9.570279 -1.1613146
1132497 0.4960326 0.23026466 -0.19645953 -1.9517072 9.557232 -1.0102181
1132520 0.3940339 0.018639565 0.10419512 -2.1178591 9.539014 -0.83203244
1132533 0.3451786 -0.12658596 0.25746846 -2.2988472 9.511857 -0.6405407
1132552 0.21217632 0.26861668 0.029709488 -2.5489173 9.461419 -0.39362815
1132572 0.07125735 0.032238007 0.2453747 -2.7527633 9.410494 -0.18791385
1132592 -0.34283137 0.26326752 0.0951853 -2.95159 9.351847 0.038889997
1132612 -0.6633508 0.2870283 0.1971341 -3.1290646 9.289779 0.28170624
1132632 -0.47634315 -0.30261803 0.09626287 -3.277765 9.228202 0.51665276
1132651 -0.6069193 -0.33955002 0.07591504 -3.434493 9.150212 0.80515116
1132671 -0.46344972 -0.7350626 0.41396105 -3.5396554 9.086039 1.0417136
1132691 -0.36694908 -0.89927006 0.9260838 -3.636156 9.020402 1.2574282
1132719 -0.42142248 -0.9118786 1.093382 -3.773219 8.9372425 1.4348949
1132737 -0.94839454 -0.63678455 1.870078 -3.8974698 8.872838 1.5009581
1132756 -0.856771 -0.74882317 2.1934752 -3.9890933 8.831648 1.5031723
1132775 0.17020082 -0.7494097 1.5290736 -4.039231 8.813081 1.4780437
1132796 0.37795234 -0.27487564 0.56089604 -4.0745997 8.798234 1.4693869
1132816 0.3835132 -0.20932674 -0.24223983 -4.099314 8.790146 1.4489175
1132836 0.13851547 -0.3013935 -0.4664871 -4.122467 8.786445 1.4050142
1132855 -0.14704609 -0.17161274 -0.7405864 -4.12421 8.790739 1.3726556
1132875 -0.27161217 -0.064144135 -0.64504325 -4.1145654 8.798192 1.353727
1132897 -0.33446884 0.2174654 -0.3943991 -4.1091695 8.803886 1.3329262
1132916 -0.21459341 0.15699196 -0.033133388 -4.1141233 8.806899 1.2972718
1132935 0.07759285 0.0605402 0.3510667 -4.119005 8.807583 1.2769904
1132955 0.19374084 0.059043884 0.32712185 -4.1202316 8.809079 1.2626281
1132977 0.5341675 0.034667015 0.19639587 -4.1158934 8.814302 1.2401252
1132997 0.35862756 0.085268974 -0.03284633 -4.1127357 8.821161 1.2012168
1133016 0.35541844 0.15637302 -0.23283583 -4.1095266 8.826672 1.1713629
1133047 0.12738657 0.09574318 -0.18303216 -4.111338 8.829841 1.1407129
1133062 0.10936928 0.18817806 5.017519E-4 -4.1124744 8.833174 1.1104078
1133081 0.16812992 0.07072735 0.14066553 -4.1137743 8.835703 1.0851657
1133100 0.45759368 -0.046156883 -0.1030556 -4.115934 8.837666 1.0607363
1133117 0.25540113 0.14582157 0.041601658 -4.124431 8.837223 1.0310007
1133136 0.072968006 0.29964638 0.035138488 -4.133534 8.836627 0.9991566
1133158 0.17486954 0.27851868 0.040652633 -4.1396675 8.838601 0.95533526
1133176 -0.11836243 0.12611198 -0.09972936 -4.1528935 8.837779 0.9041811
1133196 -0.081264496 0.1496687 -0.0401026 -4.170838 8.833376 0.86370796
1133216 -0.035974503 0.27253437 -0.10834581 -4.1969743 8.825432 0.81702954
1133236 0.27452183 0.27995396 -0.106309354 -4.220166 8.818012 0.77668583
1133256 0.22337914 0.21177197 -0.27260903 -4.245638 8.80958 0.73229575
1133277 0.50898385 0.10191727 -0.15435582 -4.263092 8.804513 0.690657
1133301 0.4117856 0.43300056 -0.017448604 -4.2808156 8.799041 0.64951783
1133321 0.5616782 0.64893436 0.036029637 -4.296633 8.7937975 0.61519325
1133343 0.04615593 0.4548769 0.022796929 -4.3365655 8.777164 0.5709651
1133362 -0.36057615 0.40192127 0.10419482 -4.38952 8.753506 0.5278744
1133382 -0.33692837 0.18112278 0.120728046 -4.451475 8.725307 0.473034
1133402 0.10600662 0.027261734 -0.12081629 -4.492184 8.706786 0.4272741
1133424 0.19922161 0.23505116 -0.12892333 -4.5279384 8.690533 0.3779203
1133444 0.3061328 0.2392788 -0.16042438 -4.577389 8.667151 0.3136533
1133463 0.006316662 0.24243927 -0.2859423 -4.6223373 8.644837 0.26678866
1133485 -0.03821516 5.9986115E-4 -0.16413842 -4.673574 8.618526 0.22159927
1133504 0.073143005 0.09541702 -0.1529606 -4.7083173 8.600324 0.19126783
1133527 -0.02797699 0.17045498 -0.14566754 -4.741273 8.5827465 0.16482115
1133546 -0.33966875 0.28406715 -0.30828065 -4.774346 8.564902 0.13589813
1133565 -0.10115433 0.08874416 -0.25660688 -4.8021708 8.549536 0.12253157
1133585 0.07693195 -0.17394543 -0.37125355 -4.846182 8.524921 0.10310294
1133603 0.17820454 -0.091638565 -0.0073532835 -4.8899937 8.500075 0.08396774
1133631 0.2522154 -0.06812477 -0.2279685 -4.9640045 8.457408 0.036432374
1133655 0.33133125 0.30064964 -0.19685557 -5.004813 8.433398 0.0053194417
1133671 0.43509674 0.3283434 0.21869916 -5.0511174 8.4057045 -0.027163025
1133692 0.29504442 0.4290533 0.124069154 -5.121755 8.362455 -0.08576193
1133703 0.24079561 0.45505524 0.4079428 -5.1632743 8.336453 -0.1206386
1133723 0.29411745 0.29768944 0.19123217 -5.216596 8.302283 -0.17207856
1133743 0.69418526 0.104660034 0.033264264 -5.2718987 8.26547 -0.24395402
1133763 0.6446972 0.17509365 0.25781304 -5.318179 8.233343 -0.31527388
1133782 0.31904078 0.44681454 0.37795275 -5.3755946 8.191465 -0.41625997
1133802 0.208498 0.13033676 0.4329814 -5.4374347 8.144024 -0.52874947
1133822 -0.07563162 0.42651558 0.17682344 -5.5172234 8.077689 -0.693971
1133842 -0.011080742 0.87485504 0.23645282 -5.5626206 8.031575 -0.84936845
1133861 0.5206437 0.6109233 0.4384765 -5.596351 7.9890494 -1.0130849
1133882 0.6762991 0.6081729 0.22312951 -5.637085 7.934339 -1.1999638
1133902 0.4884796 0.48070526 0.1036154 -5.679109 7.8702707 -1.4060612
1133921 0.64870834 0.36033154 -0.22013617 -5.724416 7.779954 -1.6952252
1133942 0.7287984 -0.19486475 -0.19470763 -5.747045 7.703081 -1.9504972
1133963 0.4796667 -0.30669022 0.26941967 -5.7469106 7.6233706 -2.2422419
1133989 -0.055346012 0.0026044846 0.26316452 -5.690738 7.5247655 -2.6765199
1134007 -0.4392457 0.14417124 0.46773744 -5.574989 7.4598136 -3.072629
1134030 0.010747433 0.15241289 0.5052333 -5.3737593 7.4132643 -3.5123506
1134050 0.1392479 -0.012557983 0.48426223 -4.985112 7.348392 -4.161756
1134070 -0.50703144 0.52870464 -0.087249756 -4.530369 7.3051233 -4.7203074
1134092 0.020719051 0.38872147 -0.057753086 -3.9472098 7.3110313 -5.209491
1134108 0.55835557 -0.23914623 0.18960714 -3.2781687 7.3451366 -5.61008
1134129 0.41297674 -0.49566507 2.9723449 -2.5773351 7.4101195 -5.883694
1134148 0.99687374 -1.4614549 -0.4841714 -2.318473 7.2841535 -6.142979
1134168 0.6401503 -2.411819 -11.868669 -2.3065147 6.9895325 -6.4804926
1134190 -1.0181806 1.4457316 -0.70961666 -2.2379336 7.0010123 -6.492142
1134210 0.6929488 0.25486565 1.3198533 -2.2252378 7.0235076 -6.4721756
1134229 0.89697504 -0.21863937 2.1836734 -2.180267 7.0181723 -6.4932365
1134244 -0.40581894 -0.055150986 0.48777914 -2.0841508 6.9312983 -6.6169353
1134271 -0.7402667 -0.19507933 -1.0597129 -1.9987 6.8413835 -6.735808
1134282 -0.31105673 0.08001995 -1.4841709 -1.9682232 6.75782 -6.828497
1134302 -0.042257667 0.5685363 -0.38426495 -1.9688717 6.6906834 -6.8941083
1134322 0.09683001 0.2538929 0.66319895 -1.9547305 6.641408 -6.9455843
1134342 -0.22481811 0.35825443 0.33303022 -1.9203867 6.5753536 -7.0176415
1134362 -0.38212645 0.29453468 0.15901566 -1.8779999 6.4858446 -7.1117773
1134382 0.29272437 -0.10373068 -1.0615344 -1.8250134 6.3669624 -7.23198
1134401 0.2043258 0.07579136 -0.8887892 -1.7174612 6.264055 -7.3472643
1134421 -0.34206927 0.5752616 -0.6044698 -1.6115993 6.2051177 -7.420894
1134441 -0.3422153 0.3335948 -0.37750578 -1.5156852 6.1403265 -7.4946294
1134478 -0.054703355 -0.064898014 -0.20196676 -1.4201249 6.0408254 -7.593554
1134506 -0.27117956 0.28564787 -0.27554464 -1.337724 5.9584303 -7.673205
1134517 -0.1867317 0.14870405 -0.9335594 -1.2306358 5.8655305 -7.7621813
1134524 -0.17518604 -0.0068979263 -1.5569973 -1.1272597 5.7721357 -7.8474274
1134542 -0.21531701 0.18570185 -1.9493461 -1.0488214 5.6944575 -7.914765
1134562 -0.44795644 0.35281944 -1.6300397 -1.0268718 5.6805687 -7.9276137
1134582 -0.3471148 0.3309679 -0.85862684 -1.0127918 5.70242 -7.913728
1134602 0.022363424 0.2812295 -0.9197774 -1.0183513 5.733005 -7.890885
1134621 0.27599996 0.19319391 -1.1533751 -1.0612981 5.7827334 -7.848823
1134641 0.36625016 0.17624378 -0.89516497 -1.1132411 5.8379908 -7.8005757
1134661 0.17691016 0.1291523 -0.35734892 -1.1537445 5.904236 -7.7446294
1134681 0.12754369 0.46243763 -0.2583866 -1.1618388 5.9731765 -7.690363
1134702 0.2673428 0.75701666 -0.8661704 -1.148409 6.042516 -7.6380343
1134722 0.19564962 0.9277091 -1.1455684 -1.2107911 6.139974 -7.5501723
1134741 -0.067963004 0.82042027 -1.3188791 -1.368558 6.247263 -7.4343224
1134768 0.57279694 0.45573807 -0.014386177 -1.5687848 6.420409 -7.2448335
1134788 0.8465202 -0.5239444 0.7046714 -1.7275864 6.538179 -7.1019783
1134808 0.12173259 -0.8296027 0.24488354 -1.9030187 6.6331477 -6.967802
1134831 -1.5717766 0.31988144 -0.8746414 -2.0099492 6.690341 -6.882572
1134847 -1.0742722 0.61476135 -0.97859097 -2.0669205 6.7785335 -6.7786226
1134866 0.69114447 0.47342825 -2.334765 -2.20428 6.900713 -6.6099725
1134886 0.7210717 -0.31061697 -2.714672 -2.444897 7.014382 -6.4024477
1134906 -0.7452829 -0.71896553 -1.7976875 -2.7598283 7.1545796 -6.112755
1134926 -1.0305233 -0.7356887 -0.48004675 -3.0491962 7.3245316 -5.7640314
1134947 0.015443087 -0.40933275 0.3848877 -3.2715573 7.515323 -5.3839808
1134967 0.81545544 -0.39658165 -0.12299013 -3.4969614 7.7324157 -4.91441
1134985 0.46926308 -0.69863796 -0.89698553 -3.6870701 7.881243 -4.523487
1135005 -0.49863076 -0.5016942 -1.7886953 -3.8683932 8.029064 -4.091464
1135025 -0.42218065 -0.12520885 -1.1155317 -3.9831505 8.208034 -3.5962574
1135044 0.12348509 0.16884136 -0.29760885 -4.049976 8.392824 -3.0542736
1135064 0.3080752 -0.3196659 -1.5623264 -4.1004906 8.594027 -2.3450108
1135084 0.45402074 -1.0443335 -2.276929 -4.074054 8.744086 -1.7644836
1135104 0.953845 -0.8963318 -0.7451893 -3.980116 8.8833885 -1.1893257
1135124 0.9524026 0.22457981 -0.074554026 -3.863752 8.988308 -0.6724369
1135144 -0.07711911 1.4599371 -0.39662606 -3.7152963 9.074551 -0.13967516
1135164 -0.98659325 1.7796955 0.62514883 -3.552813 9.137864 0.2176102
1135184 -0.38574767 0.92042255 1.0024348 -3.3300533 9.211839 0.47239336
1135208 0.22753477 0.04220867 0.4560027 -3.1005769 9.285602 0.57829237
1135229 0.6119516 0.09880638 -0.49012455 -2.9295387 9.343925 0.5284318
1135249 0.586251 0.21016026 -0.48131928 -2.8272238 9.3858 0.28978315
1135268 0.7295728 -0.038459778 -0.11452128 -2.7790093 9.404577 0.03790683
1135288 1.4219058 0.24828815 -0.5979034 -2.7051978 9.424287 -0.1873948
1135309 3.2803187 1.284092 -1.3627596 -2.4950206 9.480239 -0.26529753
1135329 4.669553 0.22476959 1.12464 -2.2561972 9.543573 -0.01373042
1135353 2.7555542 -0.61508656 2.83354 -2.161792 9.559824 0.3268062
1135375 -0.519083 0.4835949 2.3849165 -2.1432693 9.552898 0.56473994
1135391 -1.1959465 0.6571417 1.4225953 -2.0601678 9.570888 0.56938046
1135426 0.5122057 -0.5306635 0.092273235 -1.8912659 9.609476 0.5014888
1135433 0.8902388 -1.6906681 0.25941432 -1.8287659 9.620264 0.52588385
1135453 0.7172601 -1.6575079 0.48930627 -1.7898625 9.625411 0.5641425
1135473 1.5314074 -0.74729824 -0.17410803 -1.7420971 9.634575 0.5571803
1135492 2.0131373 0.40814686 -0.40261987 -1.6875259 9.6475 0.49838793
1135513 2.1721516 0.60363007 -0.41536418 -1.6166967 9.662706 0.4345178
1135534 2.2053204 -0.33126163 -1.2060528 -1.5349439 9.6782255 0.38244742
1135560 0.85678613 -0.35875225 -1.2718554 -1.4888554 9.686563 0.3524819
1135578 -0.010936737 -0.07621479 -0.6122247 -1.4638915 9.691329 0.32492054
1135598 -0.24318075 -0.31027412 -0.40897185 -1.4423373 9.695545 0.29405016
1135617 -0.041658282 -0.7171135 0.21890286 -1.4140164 9.700158 0.2790911
1135639 1.2005808 -0.531579 0.9312457 -1.3729633 9.70616 0.275432
1135658 1.4856533 -0.017848969 1.061331 -1.351578 9.709578 0.2602683
1135677 1.0241563 0.30383587 0.7775866 -1.3306141 9.713504 0.21840134
1135697 0.44770873 0.28065777 -0.10036942 -1.3096213 9.717528 0.15783027
1135716 0.020415902 0.39152336 -0.411957 -1.2845544 9.721584 0.105499186
1135738 -0.54890203 0.61920357 -0.047777068 -1.2706913 9.723748 0.06693068
1135757 -0.9196079 0.71391296 0.2738643 -1.2639041 9.724807 0.032593526
1135776 -0.91520524 0.40551662 0.38082713 -1.2491531 9.726745 0.021398762
1135798 -0.26599872 0.38126373 0.4793997 -1.2088295 9.731844 0.018594226
1135818 0.20373946 0.37321186 0.35116145 -1.1422665 9.739896 -0.006396423
1135837 -0.22313654 0.36217976 -0.07508301 -1.0410019 9.750928 -0.0781459
1135860 -0.3521093 0.41122055 0.09205167 -0.95033646 9.759348 -0.14951251
1135943 -0.7790379 0.8619003 0.5342033 -0.82986563 9.768355 -0.24689913
1135944 -1.2102255 1.0847692 0.16833879 -0.70513594 9.77533 -0.3407213
1135944 -1.4670278 0.35089302 -0.03254211 -0.5441016 9.781368 -0.44629824
1135944 -0.9101976 0.28985023 -0.33866322 -0.29648003 9.78495 -0.58071023
1135958 -0.23477323 0.6966915 -1.0832752 -0.033377368 9.780335 -0.7171645
1135978 0.7105323 0.66942024 -1.6753145 0.18968758 9.7692995 -0.8338088
1135997 1.5338764 0.28287888 -2.0515292 0.4006386 9.753614 -0.9364345
1136017 1.525398 0.29818344 -1.337951 0.58149964 9.73831 -0.9987901
1136037 1.1599045 0.3335619 -0.47353864 0.75545686 9.722085 -1.0395968
1136057 1.5105562 0.20830822 -0.53376496 0.9985671 9.69411 -1.0942922
1136076 0.94458866 0.3852539 -0.3340596 1.1814625 9.670393 -1.121615
1136096 0.49508452 0.4870491 -0.36128068 1.362816 9.645212 -1.1327012
1136118 0.07012153 0.74264336 -0.19531679 1.538782 9.619462 -1.1262826
1136138 -0.19931173 0.5501919 -0.23541391 1.7699081 9.582069 -1.105339
1136158 0.31566334 0.010170937 -0.14870942 1.9636166 9.5474825 -1.0771219
1136178 0.09749508 -0.055487633 -0.01553607 2.124324 9.517373 -1.0379127
1136198 0.087749004 0.06944275 0.08050853 2.2681456 9.488211 -0.999882
1136218 0.1048038 0.31077576 0.071422696 2.4043195 9.457567 -0.97164255
1136237 0.36455345 -0.108034134 -0.25155604 2.5659494 9.41669 -0.95512164
1136265 0.5077903 -0.5581331 -0.5459364 2.6717095 9.387949 -0.94804543
1136285 0.34266233 -0.13184166 -0.46586972 2.7602232 9.363883 -0.932344
1136307 0.18249106 0.5193348 -0.27553314 2.8246262 9.344776 -0.93114454
1136323 0.44828248 0.1247921 -0.76700145 2.9036 9.31794 -0.95682377
1136364 0.4085939 0.01835823 -1.1407297 2.9815958 9.2902975 -0.9853215
1136388 0.43173742 -0.11030865 -1.5341572 3.0542202 9.265736 -0.99411976
1136389 0.57121444 0.21519089 -1.2344606 3.125433 9.246695 -0.9490514
1136398 0.4821961 0.3796053 -0.77873284 3.1761441 9.235509 -0.8876316
1136418 0.24103498 0.18166065 -0.3093149 3.225769 9.222764 -0.83990186
1136445 0.060680866 0.050489426 -0.16809618 3.2912016 9.200706 -0.8278917
1136458 0.02904272 0.05112648 -0.30525953 3.3419933 9.180915 -0.84395725
1136480 -0.06539297 0.4381466 -0.22136194 3.3981218 9.157814 -0.87039405
1136500 0.14498234 1.0870657 -0.25368363 3.4367435 9.140964 -0.89553314
1136519 0.18752885 1.1601219 -0.14982879 3.4708114 9.125368 -0.9227736
1136539 0.38655162 1.1165171 -0.22532856 3.501632 9.111512 -0.9430419
1136559 0.38630915 0.44180393 -0.053851426 3.5401816 9.096696 -0.94213647
1136579 0.48972726 0.056778908 0.038249373 3.5899923 9.079494 -0.9193156
1136599 0.5289359 0.16466808 -0.04684359 3.627398 9.067373 -0.89168346
1136618 0.5349364 -0.17049026 -0.02443242 3.6597052 9.057767 -0.8566338
1136640 0.26446223 -0.26160622 -0.12587094 3.6811821 9.053115 -0.8126561
1136659 0.39088488 -0.45853138 0.1413672 3.7271419 9.0393505 -0.75428283
1136686 0.31010222 -0.693367 -0.07372928 3.7696173 9.025188 -0.7115689
1136706 0.06623101 -0.45323753 -0.19808453 3.802799 9.014903 -0.6638281
1136724 0.1944952 -0.06295204 -0.20702535 3.8277636 9.007689 -0.61658
1136743 0.1583829 0.20911217 -0.33406538 3.8447223 9.003776 -0.5661545
1136763 0.12762427 0.24997711 -0.5652339 3.8563273 9.001218 -0.5265221
1136782 0.287925 0.29049015 -0.27414894 3.868409 8.999012 -0.47284198
1136802 0.417202 0.27064705 -0.2723568 3.8732076 8.9997015 -0.41717327
1136849 0.40301108 0.15071964 0.024137825 3.868245 9.004707 -0.34974927
1136857 0.46518946 0.14676571 0.14273089 3.8635273 9.008661 -0.2959598
1136866 0.45623755 0.12116051 0.33854222 3.8533256 9.015113 -0.22362055
1136885 0.52436733 -0.22933674 0.36097208 3.8426566 9.020845 -0.16943595
1136903 0.52861834 -0.39343262 0.2622317 3.819252 9.031713 -0.10900281
1136923 0.3045106 -0.193676 0.19555181 3.7943625 9.042645 -0.061476506
1136943 0.23389983 -0.051143646 0.15657297 3.7692053 9.053342 -0.022497663
1136963 0.41139746 -0.11869335 -0.1626286 3.7449365 9.063431 0.009399696
1136983 0.48805952 -0.0959568 0.018641572 3.706582 9.079001 0.057972882
1137002 0.46725082 0.19583225 -0.008116089 3.6699295 9.09367 0.08473054
1137022 0.46608448 -0.16359997 -0.16437458 3.6327887 9.108337 0.10691373
1137043 0.33605146 0.06911659 -0.2580781 3.5904393 9.124618 0.14315642
1137064 0.26954103 0.089263916 0.08364977 3.5420282 9.142777 0.18450083
1137088 0.48706365 0.40994167 -0.19140637 3.4777343 9.166865 0.21055998
1137107 0.31331158 0.37009716 -0.2079542 3.421643 9.187556 0.22710781
1137126 0.0076789856 0.19601536 -0.21349898 3.363357 9.208409 0.2518062
1137146 0.13835931 0.38775444 -0.2352122 3.3092911 9.22736 0.27351943
1137167 0.31892705 0.54387 -0.20603637 3.2627988 9.243627 0.28265083
1137186 0.17801762 0.39216423 -0.22792614 3.212172 9.261257 0.28538698
1137206 -0.07556081 0.18950844 -0.12912323 3.1784463 9.272377 0.30150574
1137225 -0.20199037 0.20040035 -0.07856852 3.1516469 9.280639 0.3275655
1137248 0.12469888 0.46223164 -0.39959437 3.1314154 9.286958 0.34213352
1137267 0.061876535 0.5090437 -0.5059598 3.0984697 9.297606 0.3527309
1137286 0.087290764 0.4245987 -0.34901625 3.0730555 9.305437 0.36816987
1137306 -0.02899599 0.32365417 -0.2700608 3.0552669 9.310614 0.3849825
1137327 0.24341011 0.47638798 -0.1763333 3.0510113 9.311109 0.40617666
1137347 0.43347836 0.30628014 -0.062334597 3.0524793 9.308834 0.44540685
1137366 0.41763306 0.19193077 0.19162264 3.049171 9.308262 0.47875383
1137389 0.59963155 0.2665472 -0.021722019 3.039555 9.31026 0.50056237
1137455 0.39454675 0.4517002 -0.07092413 3.0147965 9.316643 0.53061086
1137456 0.28986478 0.31555653 -0.14972648 3.0045567 9.318711 0.55195236
1137456 0.14998126 0.15934658 -0.28638008 2.9912114 9.321692 0.5736843
1137476 0.05661416 0.21153927 -0.17809385 2.9696567 9.326961 0.59947336
1137492 0.15094852 0.16867065 -0.04117608 2.951937 9.331522 0.61578447
1137512 0.4507041 0.26150513 -0.09437281 2.9394855 9.3344555 0.630674
1137532 0.36767006 0.028434753 -0.16317862 2.9267514 9.337683 0.642019
1137552 0.28335214 0.14058208 -0.15567458 2.9153013 9.340457 0.6536685
1137571 0.1303215 0.269701 -0.15153146 2.8959494 9.345413 0.668679
1137591 0.18732858 0.26461315 -0.10359073 2.8772495 9.350501 0.6781991
1137611 0.28062773 0.22142506 -0.06856793 2.860565 9.355382 0.68148357
1137633 0.3103342 0.1795826 -0.19827974 2.850012 9.358917 0.6771201
1137652 0.2804625 0.15682602 -0.27952892 2.8415766 9.36252 0.6626012
1137677 0.17684937 0.24808979 -0.28327453 2.830268 9.367024 0.6471932
1137696 -0.12966204 0.26037884 -0.24775428 2.811168 9.373889 0.63082653
1137718 -0.07616925 0.2932167 -0.061416864 2.7959824 9.379358 0.61687165
1137737 0.107593775 0.13568497 -0.16220832 2.784602 9.383661 0.6027414
1137760 0.15550065 0.09419632 -0.27185467 2.7750022 9.386843 0.5974661
1137776 0.14811444 0.2247858 -0.1375263 2.7632349 9.390328 0.59721303
1137796 0.027849436 0.086159706 -0.3211603 2.7494245 9.394879 0.5893109
1137817 0.25073504 0.21597767 -0.32911563 2.7372286 9.399137 0.5781126
1137836 0.28887057 0.13339996 -0.14926934 2.7182467 9.4051 0.57064885
1137856 0.45876813 -0.06294823 0.04245615 2.7015781 9.409912 0.5704595
1137875 0.28979826 0.1219883 -0.22321841 2.6790118 9.416512 0.56798345
1137897 0.25623083 0.09611225 -0.08984333 2.6551185 9.423234 0.5686837
1137916 0.22074628 0.12838936 -0.28361532 2.6331422 9.429264 0.5709195
1137932 0.1913116 0.14059544 -0.23974577 2.605116 9.436212 0.5845108
1137956 0.23558736 0.28792858 -0.23662382 2.5799937 9.442107 0.6005425
1137972 0.24466419 0.14705086 -0.23094344 2.5517633 9.44891 0.6140157
1137991 0.14017868 0.254632 -0.20179802 2.5221736 9.45625 0.6231775
1138011 -0.02149105 0.112953186 -0.39806175 2.4923072 9.463854 0.62790513
1138033 0.2576034 0.2779789 -0.36753044 2.4622097 9.4712105 0.63568103
1138053 0.22871113 0.23284245 -0.24163201 2.4336412 9.47804 0.6438579
1138073 0.26969004 0.33805847 -0.118126035 2.3926623 9.487745 0.65442723
1138095 0.18662286 0.40715218 -0.124697804 2.3608077 9.495266 0.660999
1138118 0.21213055 0.24362087 -0.4793185 2.3161464 9.5055685 0.6708546
1138138 0.20220923 0.14165592 -0.3547481 2.2877605 9.5117655 0.68035954
1138158 -0.03495598 0.32678318 -0.1577689 2.2567751 9.518174 0.6940701
1138178 0.035153627 0.2822132 -0.3467121 2.2249727 9.524437 0.7106308
1138197 0.17118406 0.29766655 -0.4393331 2.203864 9.528137 0.7266373
1138217 0.17066431 0.35248947 -0.19253218 2.1852303 9.530775 0.747987
1138238 0.16676807 0.4466877 -0.10164893 2.169973 9.532345 0.7720254
1138257 0.310884 0.25469875 -0.21965635 2.1599321 9.532798 0.79426473
1138277 0.27050328 0.4641199 -0.40334582 2.142852 9.534066 0.82472533
1138298 0.34516978 0.4435253 -0.23921442 2.1256464 9.535507 0.85213006
1138318 0.28845453 0.461133 -0.07919514 2.1057472 9.537053 0.8836469
1138338 0.47777462 0.57563114 -0.11415243 2.0888095 9.537477 0.9186042
1138357 0.38472033 0.23042774 -0.31124038 2.0669422 9.537915 0.96246326
1138382 0.55250883 -0.018265724 -0.3831237 2.0523827 9.537612 0.99603933
1138403 0.27036595 -0.039260864 -0.22324055 2.0280676 9.5394535 1.0276923
1138421 0.28075695 0.1105299 -0.153112 1.998523 9.5428915 1.0533319
1138439 0.23578739 0.04900074 -0.27134794 1.9668782 9.54696 1.0757997
1138463 0.20476282 0.3301201 -0.24102175 1.9212884 9.553144 1.1029344
1138480 0.3953507 0.28682518 -0.28120708 1.8839293 9.558132 1.1239661
1138500 0.18804586 0.2240715 -0.13265431 1.8422371 9.563425 1.1477958
1138520 0.5116334 0.27776623 -0.06287408 1.8059537 9.567191 1.1737837
1138591 0.30966496 0.2541561 -0.09746492 1.7589252 9.571648 1.2083745
1138591 0.122859836 0.26945305 0.043998122 1.7158871 9.575504 1.2392939
1138591 0.11466694 0.09145641 -0.20945632 1.6666192 9.581119 1.2629051
1138597 0.10041821 0.16009712 -0.26784253 1.6042534 9.589092 1.282984
1138618 0.12778676 0.09677029 -0.31955874 1.5577313 9.594958 1.296393
